expense_id,employee_id,amount,expense_type,submission_day,flagged
674,1076,98.5,Supplies,Weekday,0
675,1068,171.37,Meals,Weekday,0
676,1142,94.39,Accommodation,Weekend,1
677,1059,176.32,Meals,Weekday,0
678,1063,25.89,Travel,Weekday,0
679,1129,115.59,Meals,Weekday,0
680,1197,128.0,Supplies,Weekday,0
681,1063,64.0,Meals,Weekday,0
682,1163,111.56,Accommodation,Weekday,0
683,1012,186.59,Accommodation,Weekend,1
684,1001,111.52,Supplies,Weekday,0
685,1119,145.07,Meals,Weekday,0
686,1004,205.16,Supplies,Weekday,0
687,1039,65.37,Meals,Weekday,0
688,1191,135.55,Supplies,Weekday,0
689,1038,50.77,Travel,Weekday,0
690,1162,36.52,Meals,Weekend,1
691,1184,164.9,Meals,Weekday,0
692,1040,88.04,Supplies,Weekend,1
693,1172,137.31,Accommodation,Weekend,1
694,1161,29.33,Meals,Weekday,0
695,1146,42.5,Supplies,Weekday,0
696,1125,77.82,Accommodation,Weekday,0
697,1041,85.46,Travel,Weekday,0
698,1106,98.77,Accommodation,Weekday,0
699,1016,208.04,Accommodation,Weekday,0
700,1112,3.04,Accommodation,Weekday,0
701,1034,76.16,Accommodation,Weekday,0
702,1162,98.02,Supplies,Weekday,0
703,1100,111.46,Meals,Weekday,0
704,1005,179.51,Travel,Weekday,0
705,1179,116.42,Accommodation,Weekday,0
706,1073,167.75,Supplies,Weekday,0
707,1042,191.23,Accommodation,Weekday,0
708,1150,36.55,Supplies,Weekday,0
709,1115,187.57,Travel,Weekday,0
710,1170,108.25,Accommodation,Weekday,0
711,1180,122.84,Meals,Weekday,0
712,1071,128.79,Meals,Weekday,0
713,1072,144.99,Accommodation,Weekday,0
714,1194,31.42,Accommodation,Weekday,0
715,1096,26.1,Meals,Weekend,1
716,1193,89.32,Travel,Weekend,1
717,1161,156.49,Accommodation,Weekday,0
718,1162,197.05,Accommodation,Weekday,0
719,1154,79.13,Supplies,Weekday,0
720,1154,171.43,Accommodation,Weekday,0
721,1191,107.18,Accommodation,Weekday,0
722,1038,139.81,Travel,Weekend,1
723,1187,83.95,Supplies,Weekday,0
724,1072,128.29,Travel,Weekday,0
725,1095,64.68,Accommodation,Weekday,0
726,1150,125.65,Accommodation,Weekday,0
727,1077,172.03,Supplies,Weekday,0
728,1010,95.8,Supplies,Weekday,0
729,1003,135.04,Travel,Weekday,0
730,1050,142.15,Accommodation,Weekday,0
731,1037,186.6,Accommodation,Weekend,1
732,1050,8.07,Travel,Weekday,0
733,1047,162.19,Travel,Weekday,0
734,1035,54.7,Supplies,Weekday,0
735,1024,49.18,Accommodation,Weekday,0
736,1132,81.26,Accommodation,Weekday,0
737,1073,63.82,Travel,Weekday,0
738,1068,132.3,Accommodation,Weekday,0
739,1104,62.05,Accommodation,Weekday,0
740,1081,154.57,Supplies,Weekday,0
741,1118,8.34,Accommodation,Weekday,0
742,1022,183.82,Supplies,Weekday,0
743,1013,26.8,Accommodation,Weekday,0
744,1179,144.3,Accommodation,Weekday,0
745,1086,71.73,Accommodation,Weekend,1
746,1124,94.55,Travel,Weekday,0
747,1047,67.5,Accommodation,Weekday,0
748,1098,7.45,Accommodation,Weekday,0
749,1056,92.24,Meals,Weekday,0
750,1160,46.54,Meals,Weekday,0
751,1037,34.45,Supplies,Weekday,0
752,1192,94.58,Accommodation,Weekday,0
753,1005,103.14,Supplies,Weekend,1
754,1148,125.0,Meals,Weekend,1
755,1026,149.69,Supplies,Weekday,0
756,1068,47.63,Accommodation,Weekday,0
757,1133,36.52,Meals,Weekday,0
758,1039,165.35,Accommodation,Weekday,0
759,1152,100.54,Supplies,Weekday,0
760,1068,237.89,Supplies,Weekday,0
761,1189,3.16,Travel,Weekend,1
762,1078,140.05,Meals,Weekday,0
763,1045,71.16,Supplies,Weekday,0
764,1175,73.36,Meals,Weekday,0
765,1165,87.16,Travel,Weekday,0
766,1060,200.39,Meals,Weekday,0
767,1080,19.42,Supplies,Weekday,0
768,1016,18.53,Meals,Weekend,1
769,1047,156.97,Travel,Weekday,0
770,1032,222.27,Meals,Weekday,0
771,1017,76.08,Meals,Weekday,0
772,1035,185.09,Meals,Weekday,0
773,1053,172.36,Meals,Weekday,0
774,1130,136.87,Supplies,Weekday,0
775,1088,130.96,Accommodation,Weekday,0
776,1098,97.36,Meals,Weekday,0
777,1108,174.32,Travel,Weekend,1
778,1147,159.88,Meals,Weekday,0
779,1099,85.6,Travel,Weekday,0
780,1106,24.84,Accommodation,Weekday,0
781,1030,73.02,Travel,Weekday,0
782,1020,56.12,Accommodation,Weekday,0
783,1127,116.66,Travel,Weekday,0
784,1100,148.8,Travel,Weekday,0
785,1033,143.37,Supplies,Weekday,0
786,1184,147.62,Accommodation,Weekend,1
787,1164,131.59,Meals,Weekday,0
788,1000,118.69,Meals,Weekday,0
789,1056,116.24,Supplies,Weekend,1
790,1054,194.08,Meals,Weekday,0
791,1158,90.67,Supplies,Weekday,0
792,1022,106.86,Travel,Weekday,0
793,1106,9.72,Meals,Weekday,0
794,1101,87.38,Accommodation,Weekday,0
795,1112,101.94,Travel,Weekend,1
796,1074,191.78,Accommodation,Weekend,1
797,1047,39.82,Accommodation,Weekday,0
798,1147,112.35,Meals,Weekend,1
799,1100,111.11,Meals,Weekday,0
800,1134,158.29,Meals,Weekday,0
801,1098,92.04,Travel,Weekday,0
802,1129,156.5,Accommodation,Weekday,0
803,1039,135.37,Supplies,Weekday,0
804,1151,74.34,Travel,Weekday,0
805,1102,53.34,Supplies,Weekend,1
806,1109,245.45,Meals,Weekday,0
807,1008,87.51,Accommodation,Weekday,0
808,1121,18.43,Meals,Weekday,0
809,1042,92.68,Meals,Weekday,0
810,1096,79.72,Meals,Weekend,1
811,1050,49.94,Travel,Weekday,0
812,1049,117.51,Supplies,Weekend,1
813,1086,131.3,Supplies,Weekday,0
814,1149,1.04,Supplies,Weekday,0
815,1091,127.55,Meals,Weekday,0
816,1090,164.07,Travel,Weekday,0
817,1009,62.06,Meals,Weekday,0
818,1194,39.6,Supplies,Weekday,0
819,1131,58.0,Accommodation,Weekday,0
820,1029,88.8,Travel,Weekday,0
821,1149,116.19,Accommodation,Weekday,0
822,1091,50.07,Travel,Weekend,1
823,1107,93.27,Accommodation,Weekday,0
824,1040,104.95,Meals,Weekday,0
825,1143,126.57,Travel,Weekday,0
826,1183,30.07,Travel,Weekday,0
827,1068,69.05,Travel,Weekday,0
828,1141,72.77,Accommodation,Weekday,0
829,1179,210.55,Meals,Weekday,0
830,1013,177.68,Meals,Weekday,0
831,1174,109.62,Travel,Weekday,0
832,1015,23.59,Meals,Weekday,0
833,1102,165.82,Accommodation,Weekday,0
834,1042,183.83,Accommodation,Weekday,0
835,1067,108.33,Travel,Weekday,0
836,1164,84.09,Supplies,Weekday,0
837,1141,71.08,Supplies,Weekday,0
838,1040,154.07,Travel,Weekday,0
839,1086,150.36,Accommodation,Weekday,0
840,1072,49.09,Supplies,Weekday,0
841,1151,62.09,Supplies,Weekday,0
842,1074,48.95,Supplies,Weekday,0
843,1018,219.03,Travel,Weekday,0
844,1011,129.02,Accommodation,Weekday,0
845,1046,178.75,Meals,Weekday,0
846,1097,119.74,Travel,Weekday,0
847,1139,136.66,Travel,Weekday,0
848,1130,94.21,Accommodation,Weekday,0
849,1157,199.5,Accommodation,Weekday,0
850,1185,130.96,Meals,Weekday,0
851,1110,108.37,Travel,Weekday,0
852,1173,0.74,Travel,Weekday,0
853,1178,143.67,Travel,Weekday,0
854,1098,143.08,Supplies,Weekday,0
855,1014,188.16,Accommodation,Weekday,0
856,1042,93.77,Travel,Weekday,0
857,1149,69.42,Travel,Weekday,0
858,1008,221.86,Meals,Weekday,0
859,1091,28.6,Supplies,Weekday,0
860,1092,64.45,Supplies,Weekday,0
861,1038,205.6,Travel,Weekday,0
862,1067,170.59,Supplies,Weekday,0
863,1056,98.4,Supplies,Weekday,0
864,1195,100.51,Meals,Weekday,0
865,1006,104.44,Meals,Weekend,1
866,1001,166.39,Supplies,Weekday,0
867,1053,167.3,Meals,Weekday,0
868,1164,152.67,Travel,Weekend,1
869,1155,163.03,Meals,Weekday,0
870,1058,150.87,Accommodation,Weekday,0
871,1173,27.33,Travel,Weekend,1
872,1190,139.46,Meals,Weekday,0
873,1162,96.97,Supplies,Weekday,0
874,1098,248.3,Travel,Weekday,0
875,1114,31.04,Meals,Weekday,0
876,1093,46.18,Accommodation,Weekend,1
877,1057,126.3,Meals,Weekend,1
878,1140,46.7,Travel,Weekday,0
879,1070,272.08,Meals,Weekday,0
880,1133,153.25,Accommodation,Weekday,0
881,1044,84.55,Accommodation,Weekday,0
882,1132,143.25,Supplies,Weekday,0
883,1165,133.27,Travel,Weekday,0
884,1171,80.94,Accommodation,Weekday,0
885,1024,42.79,Accommodation,Weekday,0
886,1081,52.37,Accommodation,Weekday,0
887,1142,93.15,Supplies,Weekday,0
888,1199,178.95,Travel,Weekday,0
889,1076,156.84,Accommodation,Weekday,0
890,1166,251.36,Travel,Weekday,0
891,1047,68.83,Accommodation,Weekday,0
892,1051,47.96,Accommodation,Weekday,0
893,1059,110.18,Travel,Weekend,1
894,1022,145.82,Travel,Weekday,0
895,1196,147.4,Supplies,Weekday,0
896,1051,141.54,Supplies,Weekday,0
897,1085,132.49,Travel,Weekend,1
898,1021,87.16,Travel,Weekday,0
899,1024,95.01,Supplies,Weekday,0
900,1182,214.4,Travel,Weekday,0
901,1063,48.45,Travel,Weekday,0
902,1064,134.67,Supplies,Weekday,0
903,1003,189.69,Supplies,Weekend,1
904,1051,59.09,Supplies,Weekday,0
905,1116,58.86,Accommodation,Weekday,0
906,1159,137.25,Meals,Weekday,0
907,1052,145.79,Accommodation,Weekday,0
908,1025,101.03,Travel,Weekday,0
909,1099,147.04,Supplies,Weekday,0
910,1162,21.24,Accommodation,Weekend,1
911,1013,81.53,Accommodation,Weekend,1
912,1161,189.6,Travel,Weekday,0
913,1059,9.1,Accommodation,Weekday,0
914,1152,243.18,Meals,Weekday,0
915,1053,112.1,Supplies,Weekend,1
916,1154,216.41,Supplies,Weekend,1
917,1020,189.8,Travel,Weekday,0
918,1175,133.52,Travel,Weekday,0
919,1034,135.73,Supplies,Weekday,0
920,1179,233.61,Supplies,Weekday,0
921,1197,56.05,Accommodation,Weekday,0
922,1153,113.37,Travel,Weekday,0
923,1142,84.38,Travel,Weekend,1
924,1004,69.96,Supplies,Weekday,0
925,1160,188.92,Meals,Weekday,0
926,1152,143.32,Travel,Weekday,0
927,1120,141.47,Travel,Weekday,0
928,1179,141.7,Travel,Weekday,0
929,1171,166.83,Supplies,Weekday,0
930,1019,108.66,Accommodation,Weekday,0
931,1055,184.79,Supplies,Weekday,0
932,1065,114.3,Supplies,Weekday,0
933,1118,120.21,Travel,Weekday,0
934,1007,97.26,Travel,Weekend,1
935,1082,109.78,Meals,Weekday,0
936,1063,138.09,Supplies,Weekday,0
937,1156,117.28,Accommodation,Weekend,1
938,1175,70.56,Accommodation,Weekday,0
939,1121,106.07,Supplies,Weekday,0
940,1146,100.02,Travel,Weekday,0
941,1136,109.64,Travel,Weekend,1
942,1071,6.64,Meals,Weekday,0
943,1112,162.95,Accommodation,Weekend,1
944,1014,108.86,Travel,Weekday,0
945,1067,139.01,Travel,Weekday,0
946,1062,149.58,Travel,Weekend,1
947,1090,53.36,Meals,Weekday,0
948,1165,155.91,Accommodation,Weekday,0
949,1046,55.98,Meals,Weekday,0
950,1012,138.47,Meals,Weekday,0
951,1098,10.12,Meals,Weekday,0
952,1111,15.02,Meals,Weekday,0
953,1045,173.36,Supplies,Weekday,0
954,1035,150.21,Travel,Weekday,0
955,1009,106.43,Meals,Weekday,0
956,1182,114.69,Accommodation,Weekday,0
957,1022,20.92,Meals,Weekday,0
958,1022,114.62,Meals,Weekday,0
959,1067,121.88,Accommodation,Weekday,0
960,1171,89.5,Meals,Weekday,0
961,1132,105.47,Travel,Weekday,0
962,1003,56.46,Accommodation,Weekday,0
963,1157,26.33,Travel,Weekday,0
964,1104,125.56,Accommodation,Weekday,0
965,1179,40.63,Supplies,Weekday,0
966,1140,142.66,Travel,Weekday,0
967,1117,135.65,Meals,Weekday,0
968,1017,177.02,Meals,Weekday,0
969,1159,134.66,Meals,Weekday,0
970,1160,296.51,Accommodation,Weekday,0
971,1057,96.0,Meals,Weekday,0
972,1125,137.41,Travel,Weekday,0
973,1061,77.03,Travel,Weekend,1
974,1198,176.41,Supplies,Weekday,0
975,1141,123.82,Accommodation,Weekend,1
976,1103,8.6,Travel,Weekday,0
977,1111,64.54,Meals,Weekend,1
978,1013,104.37,Meals,Weekday,0
979,1009,38.68,Travel,Weekday,0
980,1104,146.45,Supplies,Weekday,0
981,1186,29.04,Supplies,Weekend,1
982,1038,101.23,Travel,Weekday,0
983,1173,95.65,Travel,Weekday,0
984,1145,173.76,Accommodation,Weekday,0
985,1146,100.15,Accommodation,Weekday,0
986,1106,164.22,Travel,Weekday,0
987,1036,138.02,Meals,Weekday,0
988,1002,44.64,Travel,Weekday,0
989,1182,245.97,Accommodation,Weekday,0
990,1134,178.41,Travel,Weekday,0
991,1070,56.13,Supplies,Weekend,1
992,1051,49.81,Accommodation,Weekday,0
993,1181,186.42,Supplies,Weekday,0
994,1037,167.42,Accommodation,Weekday,0
995,1062,154.03,Accommodation,Weekday,0
996,1063,55.59,Accommodation,Weekday,0
997,1119,76.79,Meals,Weekday,0
998,1005,192.04,Accommodation,Weekend,1
999,1127,149.07,Supplies,Weekday,0
1000,1051,69.49,Accommodation,Weekday,0
1001,1121,197.36,Supplies,Weekday,0
1002,1121,233.71,Travel,Weekend,1
1003,1171,85.37,Supplies,Weekday,0
1004,1163,73.72,Supplies,Weekday,0
1005,1164,204.14,Supplies,Weekday,0
1006,1063,212.5,Accommodation,Weekday,0
1007,1175,211.28,Supplies,Weekday,0
1008,1026,138.63,Supplies,Weekday,0
1009,1108,84.64,Supplies,Weekday,0
1010,1192,169.78,Supplies,Weekday,0
1011,1128,95.62,Supplies,Weekday,0
1012,1175,92.06,Meals,Weekday,0
1013,1084,126.29,Travel,Weekday,0
1014,1164,116.93,Supplies,Weekday,0
1015,1091,85.2,Travel,Weekday,0
1016,1048,51.9,Accommodation,Weekday,0
1017,1054,103.7,Supplies,Weekday,0
1018,1038,78.02,Accommodation,Weekday,0
1019,1163,34.54,Meals,Weekday,0
1020,1193,126.77,Accommodation,Weekday,0
1021,1193,128.31,Accommodation,Weekday,0
1022,1067,161.62,Accommodation,Weekend,1
1023,1001,126.13,Supplies,Weekday,0
1024,1064,113.7,Accommodation,Weekday,0
1025,1103,160.94,Meals,Weekday,0
1026,1017,126.35,Supplies,Weekend,1
1027,1168,134.62,Supplies,Weekday,0
1028,1097,150.62,Travel,Weekday,0
1029,1122,83.37,Accommodation,Weekday,0
1030,1166,175.17,Accommodation,Weekday,0
1031,1153,119.69,Supplies,Weekday,0
1032,1103,111.06,Supplies,Weekend,1
1033,1002,174.45,Accommodation,Weekend,1
1034,1176,88.89,Meals,Weekday,0
1035,1027,93.57,Travel,Weekend,1
1036,1143,147.24,Accommodation,Weekday,0
1037,1122,130.71,Supplies,Weekend,1
1038,1115,317.41,Travel,Weekday,0
1039,1021,180.16,Travel,Weekend,1
1040,1079,23.56,Accommodation,Weekday,0
1041,1096,136.84,Supplies,Weekend,1
1042,1076,9.38,Supplies,Weekday,0
1043,1048,95.1,Supplies,Weekday,0
1044,1027,130.56,Accommodation,Weekday,0
1045,1143,92.36,Supplies,Weekday,0
1046,1063,11.48,Accommodation,Weekday,0
1047,1187,123.56,Supplies,Weekday,0
1048,1193,86.24,Travel,Weekday,0
1049,1025,158.5,Meals,Weekday,0
1050,1169,6.19,Travel,Weekday,0
1051,1130,76.36,Supplies,Weekday,0
1052,1107,168.88,Travel,Weekday,0
1053,1020,13.79,Meals,Weekday,0
1054,1031,148.58,Travel,Weekday,0
1055,1197,73.25,Supplies,Weekday,0
1056,1196,105.97,Supplies,Weekday,0
1057,1023,51.35,Accommodation,Weekday,0
1058,1064,101.15,Supplies,Weekday,0
1059,1022,57.23,Meals,Weekday,0
1060,1079,46.5,Accommodation,Weekday,0
1061,1007,168.53,Supplies,Weekday,0
1062,1044,111.92,Supplies,Weekday,0
1063,1109,134.49,Supplies,Weekday,0
1064,1138,124.0,Supplies,Weekday,0
1065,1056,197.21,Travel,Weekday,0
1066,1011,142.91,Accommodation,Weekday,0
1067,1071,150.94,Accommodation,Weekday,0
1068,1137,163.26,Supplies,Weekday,0
1069,1062,68.47,Travel,Weekday,0
1070,1162,226.66,Meals,Weekend,1
1071,1037,39.94,Travel,Weekend,1
1072,1020,137.58,Travel,Weekday,0
1073,1050,137.25,Travel,Weekend,1
1074,1145,262.69,Accommodation,Weekday,0
1075,1145,144.07,Travel,Weekday,0
1076,1121,73.7,Travel,Weekend,1
1077,1153,81.91,Travel,Weekend,1
1078,1019,93.19,Meals,Weekend,1
1079,1024,126.54,Accommodation,Weekday,0
1080,1172,131.21,Supplies,Weekday,0
1081,1185,143.91,Accommodation,Weekday,0
1082,1017,121.59,Meals,Weekday,0
1083,1047,151.77,Travel,Weekday,0
1084,1013,51.5,Travel,Weekday,0
1085,1134,23.55,Travel,Weekday,0
1086,1165,186.12,Meals,Weekday,0
1087,1112,24.54,Travel,Weekday,0
1088,1063,114.73,Meals,Weekday,0
1089,1028,71.21,Travel,Weekday,0
1090,1086,225.7,Travel,Weekend,1
1091,1112,233.11,Meals,Weekday,0
1092,1182,120.78,Meals,Weekday,0
1093,1080,101.39,Meals,Weekday,0
1094,1172,104.87,Meals,Weekend,1
1095,1018,131.6,Accommodation,Weekday,0
1096,1129,171.32,Accommodation,Weekend,1
1097,1092,322.07,Travel,Weekday,0
1098,1193,56.47,Travel,Weekday,0
1099,1105,134.52,Supplies,Weekday,0
1100,1099,110.72,Travel,Weekend,1
1101,1035,88.77,Travel,Weekday,0
1102,1183,93.9,Travel,Weekday,0
1103,1148,113.35,Accommodation,Weekday,0
1104,1062,131.8,Travel,Weekday,0
1105,1129,142.53,Travel,Weekday,0
1106,1126,149.97,Supplies,Weekday,0
1107,1142,35.81,Accommodation,Weekday,0
1108,1189,79.59,Accommodation,Weekday,0
1109,1011,152.54,Meals,Weekday,0
1110,1002,206.36,Travel,Weekday,0
1111,1131,148.62,Travel,Weekday,0
1112,1008,101.99,Accommodation,Weekday,0
1113,1173,148.39,Meals,Weekday,0
1114,1041,135.33,Meals,Weekday,0
1115,1030,57.12,Supplies,Weekday,0
1116,1164,109.43,Supplies,Weekday,0
1117,1010,130.33,Accommodation,Weekday,0
1118,1188,163.18,Accommodation,Weekend,1
1119,1026,205.31,Accommodation,Weekday,0
1120,1173,227.37,Accommodation,Weekday,0
1121,1069,19.72,Supplies,Weekday,0
1122,1093,108.7,Meals,Weekday,0
1123,1042,209.75,Accommodation,Weekend,1
1124,1044,166.4,Travel,Weekday,0
1125,1145,169.33,Meals,Weekday,0
1126,1049,76.27,Travel,Weekday,0
1127,1005,78.62,Accommodation,Weekday,0
1128,1140,159.54,Meals,Weekday,0
1129,1011,91.3,Accommodation,Weekday,0
1130,1006,51.89,Meals,Weekday,0
1131,1141,126.11,Meals,Weekday,0
1132,1098,108.41,Meals,Weekday,0
1133,1046,172.12,Travel,Weekday,0
1134,1006,144.67,Travel,Weekday,0
1135,1038,236.07,Accommodation,Weekday,0
1136,1183,60.62,Travel,Weekday,0
1137,1146,122.61,Travel,Weekday,0
1138,1122,153.94,Accommodation,Weekday,0
1139,1026,151.7,Accommodation,Weekday,0
1140,1060,135.4,Supplies,Weekday,0
1141,1065,15.46,Supplies,Weekday,0
1142,1051,2.26,Meals,Weekday,0
1143,1183,55.51,Travel,Weekday,0
1144,1141,149.79,Travel,Weekday,0
1145,1100,6.05,Meals,Weekend,1
1146,1032,159.65,Meals,Weekday,0
1147,1107,101.82,Meals,Weekday,0
1148,1139,99.84,Travel,Weekday,0
1149,1084,236.57,Travel,Weekend,1
1150,1093,227.28,Accommodation,Weekday,0
1151,1085,79.59,Travel,Weekend,1
1152,1065,166.5,Supplies,Weekday,0
1153,1151,122.3,Accommodation,Weekday,0
1154,1172,171.33,Meals,Weekday,0
1155,1182,96.52,Travel,Weekday,0
1156,1122,39.92,Meals,Weekday,0
1157,1198,117.49,Supplies,Weekday,0
1158,1052,168.69,Meals,Weekday,0
1159,1193,111.7,Accommodation,Weekday,0
1160,1103,169.51,Travel,Weekday,0
1161,1018,196.42,Meals,Weekday,0
1162,1178,190.72,Travel,Weekday,0
1163,1081,148.21,Accommodation,Weekday,0
1164,1097,40.86,Accommodation,Weekend,1
1165,1125,1.56,Accommodation,Weekday,0
1166,1193,155.34,Supplies,Weekday,0
1167,1044,166.89,Accommodation,Weekday,0
1168,1127,120.61,Supplies,Weekday,0
1169,1101,135.79,Travel,Weekday,0
1170,1167,114.31,Accommodation,Weekday,0
1171,1133,124.14,Accommodation,Weekday,0
1172,1178,142.88,Supplies,Weekday,0
1173,1168,174.25,Accommodation,Weekend,1
1174,1174,126.73,Meals,Weekday,0
1175,1144,121.09,Supplies,Weekday,0
1176,1150,111.36,Supplies,Weekday,0
1177,1039,133.9,Supplies,Weekday,0
1178,1072,0.15,Supplies,Weekday,0
1179,1164,174.81,Travel,Weekday,0
1180,1101,108.52,Supplies,Weekday,0
1181,1084,72.99,Travel,Weekday,0
1182,1185,202.63,Travel,Weekday,0
1183,1148,103.54,Travel,Weekday,0
1184,1154,57.19,Meals,Weekday,0
1185,1138,164.53,Meals,Weekend,1
1186,1038,91.37,Travel,Weekday,0
1187,1190,97.47,Accommodation,Weekday,0
1188,1027,171.44,Meals,Weekend,1
1189,1083,179.08,Supplies,Weekday,0
1190,1174,39.24,Accommodation,Weekday,0
1191,1046,115.19,Meals,Weekday,0
1192,1109,33.04,Supplies,Weekday,0
1193,1131,94.18,Accommodation,Weekday,0
1194,1188,72.58,Meals,Weekday,0
1195,1017,183.15,Accommodation,Weekday,0
1196,1177,54.38,Travel,Weekday,0
1197,1092,152.68,Travel,Weekday,0
1198,1163,102.15,Meals,Weekday,0
1199,1090,24.2,Supplies,Weekend,1
1200,1000,70.52,Supplies,Weekday,0
1201,1034,42.1,Travel,Weekday,0
1202,1004,70.86,Supplies,Weekday,0
1203,1115,59.48,Travel,Weekend,1
1204,1005,100.2,Meals,Weekday,0
1205,1059,177.51,Meals,Weekend,1
1206,1099,68.9,Accommodation,Weekday,0
1207,1132,52.05,Meals,Weekday,0
1208,1159,83.73,Accommodation,Weekday,0
1209,1166,101.87,Travel,Weekday,0
1210,1094,73.3,Accommodation,Weekday,0
1211,1039,42.3,Accommodation,Weekday,0
1212,1041,165.17,Meals,Weekday,0
1213,1073,154.6,Accommodation,Weekday,0
1214,1135,114.07,Supplies,Weekday,0
1215,1090,210.52,Travel,Weekend,1
1216,1028,268.4,Supplies,Weekday,0
1217,1187,199.65,Meals,Weekday,0
1218,1077,6.2,Travel,Weekday,0
1219,1022,138.7,Travel,Weekday,0
1220,1003,72.97,Accommodation,Weekday,0
1221,1033,98.52,Travel,Weekday,0
1222,1104,23.89,Meals,Weekday,0
1223,1165,135.76,Travel,Weekday,0
1224,1060,223.88,Travel,Weekday,0
1225,1026,116.1,Accommodation,Weekday,0
1226,1082,180.95,Meals,Weekday,0
1227,1158,140.64,Meals,Weekday,0
1228,1130,165.79,Accommodation,Weekday,0
1229,1076,16.17,Accommodation,Weekday,0
1230,1154,145.9,Supplies,Weekday,0
1231,1170,170.91,Supplies,Weekend,1
1232,1187,222.21,Accommodation,Weekday,0
1233,1095,33.62,Supplies,Weekday,0
1234,1045,218.46,Travel,Weekday,0
1235,1036,100.18,Meals,Weekday,0
1236,1120,131.33,Supplies,Weekday,0
1237,1194,176.63,Supplies,Weekday,0
1238,1133,175.5,Meals,Weekday,0
1239,1058,16.62,Travel,Weekday,0
1240,1130,126.96,Meals,Weekday,0
1241,1138,56.44,Meals,Weekday,0
1242,1026,123.25,Accommodation,Weekday,0
1243,1129,83.51,Meals,Weekday,0
1244,1063,20.38,Travel,Weekday,0
1245,1171,59.21,Accommodation,Weekday,0
1246,1075,153.67,Supplies,Weekday,0
1247,1054,140.82,Accommodation,Weekend,1
1248,1120,53.97,Supplies,Weekday,0
1249,1167,85.54,Travel,Weekday,0
1250,1075,134.86,Meals,Weekday,0
1251,1150,137.47,Meals,Weekday,0
1252,1191,160.58,Supplies,Weekday,0
1253,1184,133.87,Supplies,Weekday,0
1254,1009,155.46,Meals,Weekend,1
1255,1034,116.06,Travel,Weekend,1
1256,1133,149.98,Supplies,Weekday,0
1257,1088,216.29,Travel,Weekday,0
1258,1181,214.3,Accommodation,Weekend,1
1259,1123,122.2,Travel,Weekday,0
1260,1066,49.78,Accommodation,Weekend,1
1261,1081,200.66,Meals,Weekday,0
1262,1119,20.98,Travel,Weekend,1
1263,1055,151.21,Meals,Weekday,0
1264,1080,149.1,Travel,Weekday,0
1265,1059,122.87,Supplies,Weekday,0
1266,1013,143.78,Meals,Weekday,0
1267,1173,40.78,Meals,Weekday,0
1268,1015,56.95,Meals,Weekday,0
1269,1114,43.19,Accommodation,Weekday,0
1270,1026,50.56,Meals,Weekday,0
1271,1164,77.81,Supplies,Weekend,1
1272,1060,109.37,Meals,Weekday,0
1273,1117,179.85,Accommodation,Weekday,0
1274,1147,237.37,Accommodation,Weekday,0
1275,1024,70.31,Meals,Weekday,0
1276,1177,115.49,Supplies,Weekday,0
1277,1057,125.92,Travel,Weekday,0
1278,1077,66.63,Supplies,Weekend,1
1279,1164,92.25,Travel,Weekday,0
1280,1132,221.54,Accommodation,Weekday,0
1281,1053,191.83,Accommodation,Weekday,0
1282,1036,199.23,Accommodation,Weekday,0
1283,1073,153.19,Meals,Weekend,1
1284,1009,170.9,Meals,Weekday,0
1285,1008,141.81,Accommodation,Weekday,0
1286,1077,215.9,Travel,Weekday,0
1287,1032,55.09,Meals,Weekday,0
1288,1151,54.33,Supplies,Weekday,0
1289,1069,31.29,Supplies,Weekday,0
1290,1056,79.06,Supplies,Weekday,0
1291,1025,123.17,Travel,Weekend,1
1292,1166,111.35,Travel,Weekday,0
1293,1171,68.79,Travel,Weekday,0
1294,1063,130.16,Accommodation,Weekend,1
1295,1175,140.76,Meals,Weekday,0
1296,1194,151.72,Accommodation,Weekday,0
1297,1047,165.71,Travel,Weekend,1
1298,1039,82.56,Supplies,Weekday,0
1299,1173,180.09,Travel,Weekday,0
1300,1095,115.66,Supplies,Weekday,0
1301,1002,165.18,Meals,Weekday,0
